timestamp,Fecha_Satelite_UTC,Fecha_Captura_Chile,Volcan,Sensor,VRP_MW,Distancia_km,Tipo_Registro,Clasificacion Mirova,Ruta Foto,Fecha_Proceso_GitHub,Ultima_Actualizacion,Editado,Origen_Dato,Confianza_Validacion,Requiere_Verificacion,Nota_Validacion
1774331641,2026-03-24 05:54:01,2026-03-24 02:54:01,PlanchonPeteroa,VIIRS375,0.23,1.91,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-24/05-54-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-03-24 06:50:45,2026-03-24 19:45:48,NO,latest.php,alta,False,Validado por MIROVA latest.php
1774330560,2026-03-24 05:36:00,2026-03-24 02:36:00,PlanchonPeteroa,VIIRS375,0.09,0.0,ALERTA_TERMICA_OCR,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-24/05-36-00_PlanchonPeteroa_VIIRS375_VRP.png,2026-03-24 07:31:33,2026-03-24 07:31:33,NO,OCR,alta,False,"Estrella en Y=280 (dentro límite Y=272, dist≈2.62 km)"
1774246681,2026-03-23 06:18:01,2026-03-23 03:18:01,PlanchonPeteroa,VIIRS375,0.04,2.02,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-23/06-18-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-03-23 06:20:47,2026-03-23 19:00:46,NO,latest.php,alta,False,Validado por MIROVA latest.php
1773899281,2026-03-19 05:48:01,2026-03-19 02:48:01,PlanchonPeteroa,VIIRS375,0.27,1.91,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-19/05-48-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-03-19 06:05:43,2026-03-19 18:40:46,NO,ambos,alta,False,Validado por MIROVA latest.php
1773813961,2026-03-18 06:06:01,2026-03-18 03:06:01,PlanchonPeteroa,VIIRS375,0.09,2.02,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-18/06-06-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-03-18 07:05:47,2026-03-18 18:50:44,NO,ambos,alta,False,Validado por MIROVA latest.php
1773812880,2026-03-18 05:48:00,2026-03-18 02:48:00,PlanchonPeteroa,VIIRS375,0.16,0.0,ALERTA_TERMICA_OCR,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-18/05-48-00_PlanchonPeteroa_VIIRS375_VRP.png,2026-03-18 07:31:43,2026-03-18 07:31:43,NO,OCR,alta,False,"Estrella en Y=280 (dentro límite Y=272, dist≈2.62 km)"
1773296641,2026-03-12 06:24:01,2026-03-12 03:24:01,PlanchonPeteroa,VIIRS375,0.16,2.02,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-12/06-24-01_PlanchonPeteroa_VIIRS375_Latest.png,2026-03-12 08:50:46,2026-03-12 19:15:45,NO,latest.php,alta,False,Validado por MIROVA latest.php
1773295200,2026-03-12 06:00:00,2026-03-12 03:00:00,PlanchonPeteroa,VIIRS375,0.28,0.0,ALERTA_TERMICA_OCR,Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-12/06-00-00_PlanchonPeteroa_VIIRS375_VRP.png,2026-03-12 11:01:33,2026-03-12 11:01:33,NO,OCR,alta,False,"Estrella en Y=280 (dentro límite Y=272, dist≈2.62 km)"
1773209880,2026-03-11 06:18:00,2026-03-11 03:18:00,PlanchonPeteroa,VIIRS375,0.06,0.0,ALERTA_TERMICA_OCR,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-11/06-18-00_PlanchonPeteroa_VIIRS375_VRP.png,2026-03-11 11:31:34,2026-03-11 11:31:34,NO,OCR,alta,False,"Grupo píxeles rojos Y=287 (área=31 px², dist≈0.71 km)"
1772862840,2026-03-07 05:54:00,2026-03-07 02:54:00,PlanchonPeteroa,VIIRS375,0.17,1.91,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-07/05-54-00_PlanchonPeteroa_VIIRS375_Latest.png,2026-03-07 09:20:43,2026-03-07 18:15:41,NO,latest.php,alta,False,Validado por MIROVA latest.php
1772777520,2026-03-06 06:12:00,2026-03-06 03:12:00,PlanchonPeteroa,VIIRS375,0.14,0.0,ALERTA_TERMICA_OCR,Muy Bajo,imagenes_satelitales/PlanchonPeteroa/2026-03-06/06-12-00_PlanchonPeteroa_VIIRS375_VRP.png,2026-03-06 10:01:35,2026-03-06 10:01:35,NO,OCR,alta,False,"Grupo píxeles rojos Y=286 (área=3 px², dist≈0.67 km)"
